RA,DEC,max,min,med,avg,camera
-355.8,-71.81,2,0,2,1.842,3
355.9,-58.7,2,0,1,1.336,2
-356,-70.4,2,0,2,1.789,3
356.3,-45.51,2,0,1,1.106,2
-356.3,-41.28,2,0,1,1.092,2
356.9,-70.73,2,0,2,1.694,3
-357,-9.048,1,0,1,0.857,1
-357.1,-35.09,2,0,1,1.011,2
357.3,-70.28,2,0,2,1.683,3
-357.8,-24.9,1,0,1,0.925,1
-358,-28.41,1,0,1,0.947,1
-358.5,-40.8,2,0,1,1.072,2
358.6,-10.87,1,0,1,0.857,1
-358.9,-38.3,2,0,1,1.039,2
-358.9,-43.11,2,0,1,1.101,2
359,-70.18,2,0,2,1.704,3
359.1,-16.81,1,0,1,0.879,1
359.6,-15.61,1,0,1,0.875,1
-359.8,-22.45,1,0,1,0.907,1
